df_id,lat,lon,manual_id,state,source,elev2,country,ownership,tot,n2,p
4539,50.78505,-120.99235,42868,British Columbia,Defoliation surveys,828,Canada,State (Public),51,51,1
4540,50.78516,-120.99572,46953,British Columbia,Defoliation surveys,795,Canada,State (Public),52,52,1
4541,50.7855,-111.42717,65055,Alberta,Synthetic data,721,Canada,Corporate/Other (Private),49,49,1
4542,50.78559,-121.34332,4030,British Columbia,Pheromone trapping,845,Canada,State (Public),52,52,1
4543,50.78607,-105.79145,67148,Saskatchewan,Synthetic data,576,Canada,Corporate/Other (Private),52,52,1
4544,50.78617,-120.99031,46171,British Columbia,Defoliation surveys,821,Canada,State (Public),50,50,1
4545,50.78645,-113.41721,28455,Alberta,Synthetic data,956,Canada,Corporate/Other (Private),48,48,1
4546,50.7868,-119.706,49090,British Columbia,Defoliation surveys,414,Canada,Corporate/Other (Private),52,25,0.4807692307692308
4547,50.78694,-120.53458,47009,British Columbia,Defoliation surveys,623,Canada,State (Public),50,50,1
4548,50.78719,-120.37088,46303,British Columbia,Defoliation surveys,752,Canada,State (Public),51,51,1
4549,50.78728,-118.11707,28456,British Columbia,Synthetic data,1459,Canada,State (Public),48,48,1
4550,50.78732,-110.99412,28457,Alberta,Synthetic data,773,Canada,Corporate/Other (Private),51,51,1
4551,50.78737,-120.37003,47074,British Columbia,Defoliation surveys,726,Canada,State (Public),50,50,1
4552,50.78746,-113.66414,28458,Alberta,Synthetic data,1040,Canada,Corporate/Other (Private),50,50,1
4553,50.78794,-123.91344,28459,British Columbia,Synthetic data,1417,Canada,State (Public),49,49,1
4554,50.78806,-121.00594,46172,British Columbia,Defoliation surveys,742,Canada,State (Public),51,51,1
4555,50.78858,-110.28548,28460,Alberta,Synthetic data,685,Canada,Corporate/Other (Private),50,50,1
4556,50.78865,-121.9115,28461,British Columbia,Synthetic data,1060,Canada,State (Public),52,52,1
4557,50.7889,-121.82871,47196,British Columbia,Defoliation surveys,654,Canada,State (Public),51,37,0.7254901960784313
4558,50.78915,-120.52437,47010,British Columbia,Defoliation surveys,856,Canada,State (Public),48,48,1
4559,50.78957,-120.37445,46304,British Columbia,Defoliation surveys,836,Canada,State (Public),52,52,1
4560,50.78992,-121.81359,46851,British Columbia,Defoliation surveys,730,Canada,State (Public),50,46,0.92
4561,50.78994,-120.8368,47333,British Columbia,Defoliation surveys,816,Canada,State (Public),51,51,1
4562,50.79057,-121.87209,46173,British Columbia,Defoliation surveys,623,Canada,State (Public),50,42,0.84
4563,50.79072,-121.33444,4029,British Columbia,Pheromone trapping,721,Canada,State (Public),51,51,1
4564,50.79085,-113.60806,64327,Alberta,Synthetic data,1018,Canada,Corporate/Other (Private),51,51,1
4565,50.79088,-111.86527,28463,Alberta,Synthetic data,746,Canada,Corporate/Other (Private),51,51,1
4566,50.7909,-108.7961,28464,Saskatchewan,Synthetic data,667,Canada,Corporate/Other (Private),51,51,1
4567,50.79133,-121.82288,46852,British Columbia,Defoliation surveys,559,Canada,State (Public),51,43,0.8431372549019608
4568,50.79156,-121.87306,46853,British Columbia,Defoliation surveys,598,Canada,State (Public),51,44,0.8627450980392157
4569,50.79156,-120.33965,46339,British Columbia,Defoliation surveys,541,Canada,State (Public),47,35,0.7446808510638298
4570,50.79157,-120.88218,46954,British Columbia,Defoliation surveys,1011,Canada,State (Public),51,51,1
4571,50.79194,-125.73891,28465,British Columbia,Synthetic data,1034,Canada,State (Public),51,51,1
4572,50.79232,-125.25084,68085,British Columbia,Synthetic data,639,Canada,State (Public),52,52,1
4573,50.7924,-105.81863,28466,Saskatchewan,Synthetic data,572,Canada,Corporate/Other (Private),49,39,0.7959183673469388
4574,50.79267,-121.3422,46174,British Columbia,Defoliation surveys,826,Canada,State (Public),48,48,1
4575,50.79364,-120.90652,47258,British Columbia,Defoliation surveys,820,Canada,Tribal,51,27,0.5294117647058824
4576,50.79394,-114.26258,28467,Alberta,Synthetic data,1210,Canada,Corporate/Other (Private),50,50,1
4577,50.79425,-107.03687,66693,Saskatchewan,Synthetic data,616,Canada,Corporate/Other (Private),50,50,1
4578,50.79455,-119.04274,28468,British Columbia,Synthetic data,862,Canada,State (Public),50,50,1
4579,50.79474,-120.82645,47334,British Columbia,Defoliation surveys,811,Canada,State (Public),52,52,1
4580,50.79494,-123.90077,28469,British Columbia,Synthetic data,1351,Canada,State (Public),50,50,1
4581,50.79595,-120.37563,46305,British Columbia,Defoliation surveys,791,Canada,State (Public),50,50,1
4582,50.7961,-121.33825,47259,British Columbia,Defoliation surveys,770,Canada,State (Public),52,52,1
4583,50.79614,-106.6091,28470,Saskatchewan,Synthetic data,641,Canada,Corporate/Other (Private),52,52,1
4584,50.79663,-120.38067,46306,British Columbia,Defoliation surveys,915,Canada,State (Public),49,49,1
4585,50.79694,-121.05655,42870,British Columbia,Defoliation surveys,748,Canada,State (Public),50,36,0.72
4586,50.79708,-109.33796,73672,Saskatchewan,Synthetic data,694,Canada,Corporate/Other (Private),50,50,1
4587,50.79755,-120.82557,47011,British Columbia,Defoliation surveys,833,Canada,State (Public),50,50,1
4588,50.79766,-121.01974,42871,British Columbia,Defoliation surveys,961,Canada,State (Public),50,50,1
4589,50.79882,-120.99944,46175,British Columbia,Defoliation surveys,808,Canada,State (Public),51,50,0.9803921568627451
4590,50.79905,-106.54252,28471,Saskatchewan,Synthetic data,655,Canada,Corporate/Other (Private),49,49,1
4591,50.79919,-109.52336,28472,Saskatchewan,Synthetic data,675,Canada,Corporate/Other (Private),52,52,1
4592,50.79997,-120.79092,47336,British Columbia,Defoliation surveys,757,Canada,State (Public),49,49,1
4593,50.80003,-120.81416,47335,British Columbia,Defoliation surveys,703,Canada,State (Public),51,51,1
4594,50.8004,-119.74051,69895,British Columbia,Synthetic data,558,Canada,Tribal,52,52,1
4595,50.80043,-120.37988,46307,British Columbia,Defoliation surveys,906,Canada,State (Public),51,51,1
4596,50.80059,-121.03885,42841,British Columbia,Defoliation surveys,837,Canada,State (Public),50,50,1
4597,50.80095,-121.16401,47260,British Columbia,Defoliation surveys,771,Canada,State (Public),50,50,1
4598,50.80156,-117.64962,28473,British Columbia,Synthetic data,630,Canada,Corporate/Other (Private),49,25,0.5102040816326531
4599,50.80206,-105.26515,28474,Saskatchewan,Synthetic data,550,Canada,Corporate/Other (Private),50,50,1
4600,50.8023,-121.87883,47197,British Columbia,Defoliation surveys,671,Canada,State (Public),51,50,0.9803921568627451
4601,50.80234,-121.01904,42843,British Columbia,Defoliation surveys,957,Canada,State (Public),51,51,1
4602,50.80238,-126.56139,67960,British Columbia,Synthetic data,88,Canada,State (Public),51,29,0.5686274509803921
4603,50.80295,-121.14868,47262,British Columbia,Defoliation surveys,779,Canada,State (Public),49,49,1
4604,50.80302,-116.73953,63153,British Columbia,Synthetic data,2422,Canada,State (Public),50,50,1
4605,50.80309,-111.77475,28475,Alberta,Synthetic data,710,Canada,Corporate/Other (Private),51,51,1
4606,50.80334,-121.18871,47261,British Columbia,Defoliation surveys,987,Canada,State (Public),47,47,1
4607,50.8035,-120.64434,61745,British Columbia,Synthetic data,1308,Canada,State (Public),50,50,1
4608,50.80351,-120.5434,47337,British Columbia,Defoliation surveys,731,Canada,State (Public),51,51,1
4609,50.80381,-121.06242,42851,British Columbia,Defoliation surveys,803,Canada,State (Public),51,51,1
4610,50.80397,-121.00253,42849,British Columbia,Defoliation surveys,900,Canada,State (Public),50,47,0.94
4611,50.80419,-109.18941,28476,Saskatchewan,Synthetic data,692,Canada,Corporate/Other (Private),49,49,1
4612,50.8042,-120.30543,46340,British Columbia,Defoliation surveys,407,Canada,Corporate/Other (Private),48,24,0.5
4613,50.8044,-120.84001,47013,British Columbia,Defoliation surveys,974,Canada,State (Public),50,50,1
4614,50.8045,-120.80179,47012,British Columbia,Defoliation surveys,891,Canada,State (Public),51,51,1
4615,50.80467,-122.17277,28477,British Columbia,Synthetic data,685,Canada,State (Public),50,50,1
4616,50.80474,-110.17122,28478,Alberta,Synthetic data,721,Canada,Corporate/Other (Private),50,50,1
4617,50.80528,-120.78823,47338,British Columbia,Defoliation surveys,748,Canada,State (Public),51,51,1
4618,50.80544,-120.38225,46308,British Columbia,Defoliation surveys,808,Canada,State (Public),47,47,1
4619,50.80546,-121.17182,46176,British Columbia,Defoliation surveys,939,Canada,State (Public),51,51,1
4620,50.80549,-121.08957,42869,British Columbia,Defoliation surveys,847,Canada,State (Public),52,52,1
4621,50.80573,-121.22454,46177,British Columbia,Defoliation surveys,849,Canada,State (Public),49,49,1
4622,50.8058,-113.93821,28479,Alberta,Synthetic data,1063,Canada,Corporate/Other (Private),50,50,1
4623,50.80582,-121.89526,46854,British Columbia,Defoliation surveys,593,Canada,State (Public),51,51,1
4624,50.80592,-121.22384,47263,British Columbia,Defoliation surveys,849,Canada,State (Public),51,51,1
4625,50.80601,-117.88056,28480,British Columbia,Synthetic data,1665,Canada,State (Public),50,50,1
4626,50.80633,-120.55952,47014,British Columbia,Defoliation surveys,831,Canada,State (Public),50,50,1
4627,50.80658,-121.15841,61569,British Columbia,Synthetic data,882,Canada,State (Public),51,51,1
4628,50.80668,-121.10824,47264,British Columbia,Defoliation surveys,737,Canada,State (Public),50,50,1
4629,50.8067,-121.17866,47265,British Columbia,Defoliation surveys,1056,Canada,State (Public),50,50,1
4630,50.80673,-117.93991,28481,British Columbia,Synthetic data,2033,Canada,State (Public),51,51,1
4631,50.8068,-121.18417,46923,British Columbia,Defoliation surveys,1126,Canada,State (Public),48,48,1
4632,50.80703,-121.08596,42845,British Columbia,Defoliation surveys,942,Canada,State (Public),48,48,1
4633,50.80712,-120.76974,47339,British Columbia,Defoliation surveys,560,Canada,State (Public),50,32,0.64
4634,50.80726,-123.32368,68663,British Columbia,Synthetic data,2258,Canada,State (Public),50,50,1
4635,50.80731,-121.12631,4005,British Columbia,Pheromone trapping,664,Canada,State (Public),49,49,1
4636,50.80732,-117.2776,28482,British Columbia,Synthetic data,1719,Canada,State (Public),50,50,1
4637,50.80755,-108.07606,28483,Saskatchewan,Synthetic data,653,Canada,Corporate/Other (Private),51,51,1
4638,50.80769,-121.22071,46178,British Columbia,Defoliation surveys,865,Canada,State (Public),51,51,1
4639,50.80772,-116.23979,28484,British Columbia,Synthetic data,907,Canada,Corporate/Other (Private),49,39,0.7959183673469388
4640,50.8082,-121.0892,46179,British Columbia,Defoliation surveys,852,Canada,State (Public),51,51,1
4641,50.8083,-121.12658,46180,British Columbia,Defoliation surveys,669,Canada,State (Public),49,49,1
4642,50.80843,-121.21405,47266,British Columbia,Defoliation surveys,858,Canada,State (Public),51,51,1
4643,50.80883,-121.22791,46181,British Columbia,Defoliation surveys,896,Canada,State (Public),52,52,1
4644,50.80895,-120.95471,46182,British Columbia,Defoliation surveys,711,Canada,Tribal,50,50,1
4645,50.80921,-120.78543,47341,British Columbia,Defoliation surveys,777,Canada,State (Public),50,49,0.98
4646,50.80934,-121.35311,46924,British Columbia,Defoliation surveys,843,Canada,State (Public),51,51,1
4647,50.80936,-121.14483,69367,British Columbia,Synthetic data,900,Canada,State (Public),50,50,1
4648,50.80942,-121.15345,46184,British Columbia,Defoliation surveys,835,Canada,State (Public),49,49,1
4649,50.80964,-121.22968,46926,British Columbia,Defoliation surveys,904,Canada,State (Public),51,51,1
4650,50.81027,-120.74685,47340,British Columbia,Defoliation surveys,800,Canada,State (Public),49,39,0.7959183673469388
4651,50.8103,-120.76198,47342,British Columbia,Defoliation surveys,631,Canada,Corporate/Other (Private),49,25,0.5102040816326531
4652,50.81042,-121.14372,46185,British Columbia,Defoliation surveys,946,Canada,State (Public),51,51,1
4653,50.81094,-121.20839,47267,British Columbia,Defoliation surveys,1027,Canada,State (Public),49,49,1
4654,50.81115,-119.27773,70071,British Columbia,Synthetic data,959,Canada,State (Public),52,52,1
4655,50.81188,-120.94341,46955,British Columbia,Defoliation surveys,525,Canada,Tribal,52,52,1
4656,50.81201,-121.35461,47268,British Columbia,Defoliation surveys,795,Canada,State (Public),49,49,1
4657,50.81201,-121.21387,47269,British Columbia,Defoliation surveys,944,Canada,State (Public),52,52,1
4658,50.81216,-119.68053,4011,British Columbia,Pheromone trapping,580,Canada,Corporate/Other (Private),49,25,0.5102040816326531
4659,50.81254,-120.9563,46187,British Columbia,Defoliation surveys,726,Canada,Tribal,49,49,1
4660,50.81258,-120.78153,47343,British Columbia,Defoliation surveys,708,Canada,State (Public),52,40,0.7692307692307693
4661,50.81262,-119.19569,28485,British Columbia,Synthetic data,1192,Canada,State (Public),51,51,1
4662,50.81263,-127.80603,28486,British Columbia,Synthetic data,255,Canada,State (Public),48,47,0.9791666666666666
4663,50.81277,-120.34098,46341,British Columbia,Defoliation surveys,572,Canada,State (Public),47,44,0.9361702127659575
4664,50.81305,-121.23637,46188,British Columbia,Defoliation surveys,925,Canada,State (Public),47,47,1
4665,50.81316,-121.21708,47270,British Columbia,Defoliation surveys,1012,Canada,State (Public),48,48,1
4666,50.81323,-121.2203,46925,British Columbia,Defoliation surveys,995,Canada,State (Public),51,51,1
4667,50.81329,-121.13292,46186,British Columbia,Defoliation surveys,794,Canada,State (Public),49,49,1
4668,50.81339,-121.10077,46183,British Columbia,Defoliation surveys,866,Canada,State (Public),50,50,1
4669,50.8134,-110.29691,28487,Alberta,Synthetic data,636,Canada,Corporate/Other (Private),51,51,1
4670,50.81358,-125.53918,28488,British Columbia,Synthetic data,1308,Canada,State (Public),52,52,1
4671,50.81453,-120.98234,46189,British Columbia,Defoliation surveys,851,Canada,Tribal,50,50,1
4672,50.81502,-123.52199,28489,British Columbia,Synthetic data,1804,Canada,State (Public),50,50,1
4673,50.81508,-121.89777,46855,British Columbia,Defoliation surveys,601,Canada,State (Public),50,47,0.94
4674,50.81511,-109.31154,28490,Saskatchewan,Synthetic data,700,Canada,Corporate/Other (Private),52,52,1
4675,50.81518,-121.10633,42844,British Columbia,Defoliation surveys,920,Canada,State (Public),52,52,1
4676,50.81541,-127.71121,67835,British Columbia,Synthetic data,265,Canada,State (Public),50,48,0.96
4677,50.81571,-121.24946,46190,British Columbia,Defoliation surveys,852,Canada,State (Public),51,51,1
4678,50.81592,-110.02105,28491,Alberta,Synthetic data,675,Canada,Corporate/Other (Private),49,49,1
4679,50.81599,-122.99693,28492,British Columbia,Synthetic data,2055,Canada,State (Public),49,49,1
4680,50.81624,-109.83982,28493,Saskatchewan,Synthetic data,717,Canada,State (Public),49,32,0.6530612244897959
4681,50.81639,-113.90024,28494,Alberta,Synthetic data,1030,Canada,Corporate/Other (Private),50,50,1
4682,50.81671,-121.37537,46927,British Columbia,Defoliation surveys,763,Canada,State (Public),51,51,1
4683,50.81709,-121.14637,42848,British Columbia,Defoliation surveys,991,Canada,State (Public),51,51,1
4684,50.81736,-111.47285,28495,Alberta,Synthetic data,710,Canada,Corporate/Other (Private),49,49,1
4685,50.81789,-121.24255,46191,British Columbia,Defoliation surveys,908,Canada,State (Public),49,49,1
4686,50.81814,-121.12947,46192,British Columbia,Defoliation surveys,706,Canada,State (Public),48,48,1
4687,50.81819,-121.26445,46928,British Columbia,Defoliation surveys,825,Canada,State (Public),50,45,0.9
4688,50.81828,-117.61145,28496,British Columbia,Synthetic data,1266,Canada,State (Public),50,50,1
4689,50.81837,-128.11999,67810,British Columbia,Synthetic data,123,Canada,State (Public),52,52,1
4690,50.81837,-121.22962,47271,British Columbia,Defoliation surveys,1013,Canada,State (Public),52,52,1
4691,50.8185,-121.24931,46193,British Columbia,Defoliation surveys,826,Canada,State (Public),52,52,1
4692,50.81857,-106.79927,28497,Saskatchewan,Synthetic data,642,Canada,Corporate/Other (Private),49,49,1
4693,50.81918,-125.55517,28498,British Columbia,Synthetic data,1377,Canada,State (Public),50,50,1
4694,50.81953,-120.8246,47015,British Columbia,Defoliation surveys,907,Canada,State (Public),48,48,1
4695,50.81971,-120.78303,47344,British Columbia,Defoliation surveys,769,Canada,State (Public),50,38,0.76
4696,50.81983,-116.94525,28500,British Columbia,Synthetic data,2411,Canada,State (Public),48,48,1
4697,50.82012,-113.1385,64418,Alberta,Synthetic data,859,Canada,Tribal,50,44,0.88
4698,50.82024,-113.47177,28501,Alberta,Synthetic data,942,Canada,Corporate/Other (Private),50,46,0.92
4699,50.8204,-121.24873,46929,British Columbia,Defoliation surveys,813,Canada,State (Public),49,49,1
4700,50.82058,-120.78364,47016,British Columbia,Defoliation surveys,769,Canada,State (Public),49,38,0.7755102040816326
4701,50.82059,-121.25441,46194,British Columbia,Defoliation surveys,798,Canada,State (Public),51,51,1
4702,50.82062,-120.33692,46342,British Columbia,Defoliation surveys,543,Canada,State (Public),51,49,0.9607843137254902
4703,50.82067,-120.91794,46956,British Columbia,Defoliation surveys,963,Canada,State (Public),50,31,0.62
