lat,lon,total_acres,pseu_acres,abies_acres
49.5,-110.75,0,0,0
49.25,-110.75,0,0,0
54,-110.5,0,0,0
53.75,-110.5,0,0,0
53.5,-110.5,0,0,0
53.25,-110.5,0,0,0
53,-110.5,0,0,0
52.75,-110.5,0,0,0
52.5,-110.5,0,0,0
52.25,-110.5,0,0,0
52,-110.5,0,0,0
54,-126.25,19814.691926345557,383.201133144476,19463.424220963218
51.75,-110.5,0,0,0
51.5,-110.5,0,0,0
51.25,-110.5,0,0,0
51,-110.5,0,0,0
50.75,-110.5,15.637090533917164,15.637090533917164,0
50.5,-110.5,0,0,0
50.25,-110.5,15.616365026765255,15.616365026765255,0
50,-110.5,0,0,0
49.75,-110.5,294.9670178078755,294.9670178078755,0
49.5,-110.5,325.59289719626145,325.59289719626145,0
50,-128,30790.25,0,30790.25
53.75,-126.25,19796.92831037393,1482.37868990722,18984.01096429579
49.25,-110.5,0,0,0
54,-110.25,0,0,0
53.75,-110.25,0,0,0
53.5,-110.25,0,0,0
53.25,-110.25,0,0,0
53,-110.25,0,0,0
53.5,-126.25,60071.16773653359,0,60071.16773653359
52.75,-110.25,0,0,0
52.5,-110.25,0,0,0
52.25,-110.25,0,0,0
52,-110.25,0,0,0
51.75,-110.25,0,0,0
51.5,-110.25,0,0,0
51.25,-110.25,0,0,0
51,-110.25,0,0,0
50.75,-110.25,0,0,0
50.5,-110.25,0,0,0
53.25,-126.25,47792.317350332545,540.5651330376945,47251.75221729487
50.25,-110.25,0,0,0
50,-110.25,0,0,0
49.75,-110.25,2749.5747270673914,2749.5747270673914,15.534320491905936
49.5,-110.25,434.01569702254926,434.01569702254926,0
49.25,-110.25,0,0,0
54,-110,0,0,0
53,-126.25,43695.44938101784,95.2316368638231,43647.83356258599
53.75,-110,0,0,0
53.5,-110,0,0,0
53.25,-110,0,0,0
53,-110,0,0,0
52.75,-110,0,0,0
52.5,-110,0,0,0
52.25,-110,0,0,0
52,-110,0,0,0
51.75,-110,0,0,0
51.5,-110,0,0,0
52.75,-126.25,77556.8346306159,11521.00914925577,75655.15499112381
51.25,-110,0,0,0
51,-110,627.1051605355518,627.1051605355518,0
50.75,-110,0,0,0
50.5,-110,0,0,0
50.25,-110,0,0,0
50,-110,0,0,0
49.75,-110,5948.151925730772,5948.151925730772,0
49.5,-110,4169.6508035380575,4169.6508035380575,0
49.25,-110,0,0,0
52.5,-126.25,76639.57206779663,23215.00149152541,64992.509288135545
54,-109.75,0,0,0
53.75,-109.75,0,0,0
53.5,-109.75,0,0,0
53.25,-109.75,0,0,0
53,-109.75,0,0,0
52.75,-109.75,0,0,0
52.5,-109.75,0,0,0
52.25,-126.25,22945.001750370284,2401.9561060993633,22470.931466271697
52.25,-109.75,0,0,0
52,-109.75,0,0,0
51.75,-109.75,0,0,0
51.5,-109.75,0,0,0
51.25,-109.75,0,0,0
51,-109.75,438.74548525399473,438.74548525399473,0
50.75,-109.75,0,0,0
50.5,-109.75,0,0,0
50.25,-109.75,0,0,0
50,-109.75,0,0,0
52,-126.25,19144.020844468232,4825.428647781932,17740.546499198317
49.75,-109.75,295.1520893462165,295.1520893462165,0
49.5,-109.75,620.408875592122,620.408875592122,0
49.25,-109.75,0,0,0
54,-109.5,0,0,0
53.75,-109.5,0,0,0
53.5,-109.5,0,0,0
51.75,-126.25,49915.32532519251,11514.07472790019,46717.84629678789
53.25,-109.5,0,0,0
53,-109.5,0,0,0
52.75,-109.5,0,0,0
52.5,-109.5,0,0,0
52.25,-109.5,0,0,0
52,-109.5,0,0,0
51.75,-109.5,0,0,0
51.5,-109.5,0,0,0
51.25,-109.5,0,0,0
51,-109.5,15.671517671517678,15.671517671517678,0
51.5,-126.25,25017.783078545068,1273.6897733263042,24844.812862414383
50.75,-109.5,15.643142820280337,15.643142820280337,0
50.5,-109.5,0,0,0
50.25,-109.5,0,0,0
50,-109.5,31.11697827185432,31.11697827185432,0
49.75,-109.5,978.416635302974,978.416635302974,0
49.5,-109.5,0,0,0
49.25,-109.5,0,0,0
51.25,-126.25,39066.81047120418,2308.207853403144,37700.728272251275
54,-109.25,0,0,0
53.75,-109.25,0,0,0
53.5,-109.25,0,0,0
53.25,-109.25,0,0,0
53,-109.25,0,0,0
52.75,-109.25,0,0,0
52.5,-109.25,0,0,0
52.25,-109.25,0,0,0
52,-109.25,0,0,0
51,-126.25,68036.13386585873,10614.035532295831,59980.0975072304
51.75,-109.25,0,0,0
51.5,-109.25,0,0,0
51.25,-109.25,0,0,0
51,-109.25,0,0,0
50.75,-109.25,15.647180281326087,15.647180281326087,0
50.5,-109.25,0,0,0
50.25,-109.25,0,0,0
50,-109.25,0,0,0
49.75,-109.25,0,0,0
49.5,-109.25,0,0,0
50.75,-126.25,80861.87113857015,23629.30273609888,62733.23036187113
49.25,-109.25,0,0,0
54,-109,0,0,0
53.75,-109,0,0,0
53.5,-109,0,0,0
53.25,-109,0,0,0
53,-109,0,0,0
50.5,-126.25,95192.02792175223,61504.93261996324,44162.090453101504
52.75,-109,0,0,0
52.5,-109,0,0,0
52.25,-109,0,0,0
52,-109,0,0,0
51.75,-109,0,0,0
51.5,-109,0,0,0
51.25,-109,0,0,0
51,-109,0,0,0
50.75,-109,15.647180281326087,15.647180281326087,0
50.5,-109,31.21756947112274,31.21756947112274,0
50.25,-126.25,95810.62485688848,28850.734766569112,84448.01780943903
50.25,-109,0,0,0
50,-109,0,0,0
49.75,-109,15.540170725582627,15.540170725582627,0
49.5,-109,62.017694704049084,62.017694704049084,0
49.25,-109,0,0,0
54,-108.75,0,0,0
50,-126.25,92674.21721000755,42392.034874905265,71447.07493050295
53.75,-108.75,0,0,0
53.5,-108.75,0,0,0
53.25,-108.75,0,0,0
53,-108.75,0,0,0
52.75,-108.75,0,0,0
52.5,-108.75,0,0,0
52.25,-108.75,0,0,0
52,-108.75,0,0,0
51.75,-108.75,0,0,0
51.5,-108.75,0,0,0
49.75,-126.25,107106.99627064464,43611.14611081519,96356.72509323385
51.25,-108.75,0,0,0
51,-108.75,109.70062370062377,109.70062370062377,0
50.75,-108.75,0,0,0
50.5,-108.75,15.618785238338768,15.618785238338768,0
50.25,-108.75,0,0,0
50,-108.75,31.1405815423513,31.1405815423513,0
49.75,-108.75,46.55622414441445,46.55622414441445,0
49.5,-108.75,0,0,0
49.25,-108.75,0,0,0
49.5,-126.25,101640.60178571424,22679.851785714312,94581.98928571427
54,-108.5,0,0,0
53.75,-108.5,0,0,0
53.5,-108.5,0,0,0
53.25,-108.5,0,0,0
53,-108.5,0,0,0
52.75,-108.5,0,0,0
52.5,-108.5,0,0,0
49.25,-126.25,62010.879190385844,6169.449715370018,61219.92409867175
52.25,-108.5,0,0,0
52,-108.5,0,0,0
51.75,-108.5,0,0,0
51.5,-108.5,0,0,0
51.25,-108.5,0,0,0
51,-108.5,109.72913958929006,109.72913958929006,0
50.75,-108.5,62.55642976912073,62.55642976912073,0
50.5,-108.5,31.237570476677536,31.237570476677536,0
50.25,-108.5,0,0,0
50,-108.5,0,0,0
49.75,-108.5,0,0,0
49.5,-108.5,0,0,0
49.25,-108.5,0,0,0
54,-108.25,0,0,0
53.75,-108.25,0,0,0
53.5,-108.25,0,0,0
53.25,-108.25,0,0,0
53,-108.25,0,0,0
52.75,-108.25,0,0,0
52.5,-108.25,0,0,0
52.25,-108.25,0,0,0
52,-108.25,0,0,0
51.75,-108.25,0,0,0
51.5,-108.25,0,0,0
51.25,-108.25,0,0,0
51,-108.25,0,0,0
50.75,-108.25,0,0,0
50.5,-108.25,15.620786876841258,15.620786876841258,0
50.25,-108.25,0,0,0
50,-108.25,0,0,0
49.75,-108.25,15.532371392721576,15.532371392721576,0
49.5,-108.25,0,0,0
49.25,-108.25,0,0,0
54,-108,0,0,0
53.75,-108,0,0,0
53.5,-108,0,0,0
53.25,-108,0,0,0
53,-108,0,0,0
52.75,-108,0,0,0
52.5,-108,0,0,0
52.25,-108,0,0,0
52,-108,0,0,0
54,-126,5938.776377283667,79.82226313553264,5874.918566775243
51.75,-108,0,0,0
51.5,-108,0,0,0
51.25,-108,0,0,0
51,-108,0,0,0
50.75,-108,15.64516129032184,15.64516129032184,0
50.5,-108,0,0,0
50.25,-108,15.590533146710507,15.590533146710507,0
50,-108,15.556523935833376,15.556523935833376,0
49.75,-108,0,0,0
49.5,-108,0,0,0
53.75,-126,10837.374560787071,223.1224174279691,10678.001405481373
49.25,-108,0,0,0
54,-107.75,0,0,0
53.75,-107.75,0,0,0
53.5,-107.75,0,0,0
53.25,-107.75,0,0,0
53,-107.75,0,0,0
53.5,-126,16592.57350272237,0,16592.57350272237
52.75,-107.75,0,0,0
52.5,-107.75,0,0,0
52.25,-107.75,0,0,0
52,-107.75,0,0,0
51.75,-107.75,0,0,0
51.5,-107.75,0,0,0
51.25,-107.75,0,0,0
51,-107.75,0,0,0
50.75,-107.75,0,0,0
50.5,-107.75,0,0,0
53.25,-126,19134.410306136564,492.66338828092546,18641.746917855606
50.25,-107.75,0,0,0
50,-107.75,0,0,0
49.75,-107.75,0,0,0
49.5,-107.75,0,0,0
49.25,-107.75,30.94531056669044,30.94531056669044,0
54,-107.5,0,0,0
53,-126,6680.248762376239,333.21905940594087,6489.837871287124
53.75,-107.5,0,0,0
53.5,-107.5,0,0,0
53.25,-107.5,0,0,0
53,-107.5,0,0,0
52.75,-107.5,0,0,0
52.5,-107.5,0,0,0
52.25,-107.5,0,0,0
52,-107.5,0,0,0
51.75,-107.5,0,0,0
51.5,-107.5,0,0,0
52.75,-126,48014.676956699856,729.1763420297773,47650.088785685024
51.25,-107.5,0,0,0
51,-107.5,0,0,0
50.75,-107.5,0,0,0
50.5,-107.5,0,0,0
50.25,-107.5,0,0,0
50,-107.5,0,0,0
49.75,-107.5,15.546025367323788,15.546025367323788,0
49.5,-107.5,0,0,0
49.25,-107.5,0,0,0
52.5,-126,62372.957700650804,12436.617136659384,51550.25271149674
54,-107.25,0,0,0
53.75,-107.25,0,0,0
53.5,-107.25,0,0,0
53.25,-107.25,0,0,0
53,-107.25,0,0,0
52.75,-107.25,0,0,0
52.5,-107.25,0,0,0
53.75,-128,23405.848143982028,1578.4597862767143,23166.68757030372
52.25,-126,56020.022075649504,28389.165163548285,36572.57504374752
52.25,-107.25,0,0,0
52,-107.25,0,0,0
51.75,-107.25,0,0,0
51.5,-107.25,0,0,0
51.25,-107.25,0,0,0
51,-107.25,0,0,0
50.75,-107.25,0,0,0
50.5,-107.25,0,0,0
50.25,-107.25,31.177099236641048,31.177099236641048,0
50,-107.25,31.11697827185432,31.11697827185432,0
52,-126,22294.04197860962,5822.010962566841,18617.81283422458
49.75,-107.25,0,0,0
49.5,-107.25,0,0,0
49.25,-107.25,0,0,0
54,-107,0,0,0
53.75,-107,0,0,0
53.5,-107,0,0,0
51.75,-126,17353.136677282393,2267.5605095541437,16817.74044585988
53.25,-107,0,0,0
53,-107,0,0,0
52.75,-107,0,0,0
52.5,-107,0,0,0
52.25,-107,0,0,0
52,-107,0,0,0
51.75,-107,0,0,0
51.5,-107,0,0,0
51.25,-107,0,0,0
51,-107,0,0,0
51.5,-126,0,0,0
50.75,-107,15.647180281326087,15.647180281326087,0
50.5,-107,0,0,0
50.25,-107,0,0,0
50,-107,15.560454832596243,15.560454832596243,0
49.75,-107,0,0,0
49.5,-107,0,0,0
49.25,-107,0,0,0
51.25,-126,16922.427636744327,1946.5501177702176,16168.92436534935
54,-106.75,0,0,0
53.75,-106.75,0,0,0
53.5,-106.75,0,0,0
53.25,-106.75,0,0,0
53,-106.75,0,0,0
52.75,-106.75,0,0,0
52.5,-106.75,0,0,0
52.25,-106.75,15.80021540118442,15.80021540118442,0
52,-106.75,0,0,0
51,-126,44992.92723492729,5281.301455301457,41874.29521829519
51.75,-106.75,0,0,0
51.5,-106.75,0,0,0
51.25,-106.75,0,0,0
51,-106.75,0,0,0
50.75,-106.75,0,0,0
50.5,-106.75,0,0,0
50.25,-106.75,0,0,0
50,-106.75,15.55848913592716,15.55848913592716,0
49.75,-106.75,0,0,0
49.5,-106.75,0,0,0
50.75,-126,90673.75209891616,15695.31369256604,79883.22393527701
49.25,-106.75,0,0,0
54,-106.5,0,0,0
53.75,-106.5,0,0,0
53.5,-106.5,0,0,0
53.25,-106.5,0,0,0
53,-106.5,0,0,0
50.5,-126,88117.340862069,51151.34931034482,46759.14224137926
52.75,-106.5,0,0,0
52.5,-106.5,0,0,0
52.25,-106.5,0,0,0
52,-106.5,0,0,0
51.75,-106.5,0,0,0
51.5,-106.5,0,0,0
51.25,-106.5,0,0,0
51,-106.5,0,0,0
50.75,-106.5,0,0,0
50.5,-106.5,0,0,0
50.25,-126,103572.73502098973,53539.856252385165,70653.9063732349
50.25,-106.5,0,0,0
50,-106.5,0,0,0
49.75,-106.5,31.060845565172833,31.060845565172833,0
49.5,-106.5,0,0,0
49.25,-106.5,0,0,0
54,-106.25,0,0,0
50,-126,102320.28484771893,30366.120434727687,92654.8000758246
53.75,-106.25,0,0,0
53.5,-106.25,0,0,0
53.25,-106.25,0,0,0
53,-106.25,0,0,0
52.75,-106.25,0,0,0
52.5,-106.25,0,0,0
52.25,-106.25,0,0,0
52,-106.25,0,0,0
51.75,-106.25,0,0,0
51.5,-106.25,0,0,0
49.75,-126,101237.76366189985,61548.766853932575,75695.18347803886
51.25,-106.25,0,0,0
51,-106.25,0,0,0
50.75,-106.25,0,0,0
50.5,-106.25,0,0,0
50.25,-106.25,0,0,0
50,-106.25,0,0,0
49.75,-106.25,0,0,0
49.5,-106.25,0,0,0
49.25,-106.25,0,0,0
49.5,-126,100724.16085296826,45317.68342766877,92420.55929972357
54,-106,0,0,0
53.75,-106,0,0,0
53.5,-106,0,0,0
53.25,-106,0,0,0
53,-106,0,0,0
52.75,-106,0,0,0
52.5,-106,0,0,0
49.25,-126,69472.22222222228,27757.80512055682,55546.69400944568
52.25,-106,0,0,0
52,-106,0,0,0
51.75,-106,0,0,0
51.5,-106,0,0,0
51.25,-106,0,0,0
51,-106,0,0,0
50.75,-106,0,0,0
50.5,-106,0,0,0
50.25,-106,0,0,0
50,-106,0,0,0
49,-126,12823.979591836784,0,12823.979591836784
49.75,-106,0,0,0
49.5,-106,0,0,0
49.25,-106,15.472655283344597,15.472655283344597,0
54,-105.75,0,0,0
53.75,-105.75,0,0,0
53.5,-105.75,0,0,0
53.25,-105.75,0,0,0
53,-105.75,0,0,0
52.75,-105.75,0,0,0
52.5,-105.75,0,0,0
52.25,-105.75,0,0,0
52,-105.75,0,0,0
51.75,-105.75,0,0,0
51.5,-105.75,0,0,0
51.25,-105.75,0,0,0
51,-105.75,0,0,0
50.75,-105.75,0,0,0
50.5,-105.75,0,0,0
50.25,-105.75,0,0,0
50,-105.75,0,0,0
49.75,-105.75,0,0,0
49.5,-105.75,0,0,0
49.25,-105.75,0,0,0
54,-105.5,0,0,0
53.75,-105.5,0,0,0
53.5,-105.5,0,0,0
53.25,-105.5,0,0,0
53,-105.5,0,0,0
52.75,-105.5,0,0,0
52.5,-105.5,0,0,0
52.25,-105.5,0,0,0
52,-105.5,0,0,0
54,-125.75,4803.939544103067,191.51918448251462,4660.3001557411835
51.75,-105.5,0,0,0
51.5,-105.5,0,0,0
51.25,-105.5,0,0,0
51,-105.5,0,0,0
50.75,-105.5,0,0,0
50.5,-105.5,0,0,0
50.25,-105.5,0,0,0
50,-105.5,0,0,0
49.75,-105.5,0,0,0
49.5,-105.5,0,0,0
53.75,-125.75,5595.570645297345,223.18515394348393,5436.152678194854
49.25,-105.5,0,0,0
54,-105.25,0,0,0
53.75,-105.25,0,0,0
53.5,-105.25,0,0,0
53.25,-105.25,0,0,0
53,-105.25,0,0,0
53.5,-125.75,4440.873290538651,445.6790399106895,3995.1942506279706
52.75,-105.25,0,0,0
52.5,-105.25,0,0,0
52.25,-105.25,0,0,0
52,-105.25,0,0,0
51.75,-105.25,0,0,0
51.5,-105.25,0,0,0
51.25,-105.25,0,0,0
51,-105.25,0,0,0
50.75,-105.25,0,0,0
50.5,-105.25,0,0,0
53.25,-125.75,3035.862704350239,47.68370739817061,3004.07356608479
50.25,-105.25,0,0,0
50,-105.25,0,0,0
49.75,-105.25,0,0,0
49.5,-105.25,0,0,0
49.25,-105.25,0,0,0
54,-105,0,0,0
53,-125.75,1365.362410566874,15.876307099614115,1349.4861034672517
53.75,-105,0,0,0
53.5,-105,0,0,0
53.25,-105,0,0,0
53,-105,0,0,0
52.75,-105,0,0,0
52.5,-105,0,0,0
52.25,-105,0,0,0
52,-105,0,0,0
51.75,-105,0,0,0
51.5,-105,0,0,0
52.75,-125.75,23992.858118257533,63.389321316400306,23929.468796941175
51.25,-105,0,0,0
51,-105,0,0,0
50.75,-105,0,0,0
50.5,-105,0,0,0
50.25,-105,0,0,0
50,-105,0,0,0
49.75,-105,0,0,0
49.5,-105,0,0,0
49.25,-105,0,0,0
52.5,-125.75,31364.780474576226,11536.289084745758,20208.286915254197
54,-104.75,0,0,0
53.75,-104.75,0,0,0
53.5,-104.75,0,0,0
53.25,-104.75,0,0,0
53,-104.75,0,0,0
52.75,-104.75,0,0,0
52.5,-104.75,0,0,0
52.25,-125.75,49201.87075928923,25517.347872913248,25770.151319332297
52.25,-104.75,0,0,0
52,-104.75,0,0,0
51.75,-104.75,0,0,0
51.5,-104.75,0,0,0
51.25,-104.75,0,0,0
51,-104.75,0,0,0
50.75,-104.75,0,0,0
50.5,-104.75,0,0,0
50.25,-104.75,0,0,0
50,-104.75,0,0,0
52,-125.75,36279.25688318636,14685.212242715865,23707.70569366475
49.75,-104.75,0,0,0
49.5,-104.75,0,0,0
49.25,-104.75,0,0,0
54,-104.5,0,0,0
53.75,-104.5,0,0,0
53.5,-104.5,0,0,0
51.75,-125.75,28828.391079251305,10649.176158237093,22794.90813752816
53.25,-104.5,0,0,0
53,-104.5,0,0,0
52.75,-104.5,0,0,0
52.5,-104.5,0,0,0
52.25,-104.5,0,0,0
52,-104.5,0,0,0
51.75,-104.5,0,0,0
51.5,-104.5,0,0,0
51.25,-104.5,0,0,0
51,-104.5,0,0,0
51.5,-125.75,22608.945052049006,8191.418895770189,21052.418236921803
50.75,-104.5,0,0,0
50.5,-104.5,0,0,0
50.25,-104.5,0,0,0
50,-104.5,0,0,0
49.75,-104.5,0,0,0
49.5,-104.5,0,0,0
49.25,-104.5,0,0,0
51.25,-125.75,47495.88695538403,13624.068036111523,45094.40952505559
54,-104.25,0,0,0
53.75,-104.25,0,0,0
53.5,-104.25,0,0,0
53.25,-104.25,0,0,0
53,-104.25,0,0,0
52.75,-104.25,0,0,0
52.5,-104.25,0,0,0
52.25,-104.25,0,0,0
52,-104.25,0,0,0
51,-125.75,42255.771971496426,5681.849564528898,40250.41330166271
51.75,-104.25,0,0,0
51.5,-104.25,0,0,0
51.25,-104.25,0,0,0
51,-104.25,0,0,0
50.75,-104.25,0,0,0
50.5,-104.25,0,0,0
50.25,-104.25,0,0,0
50,-104.25,0,0,0
49.75,-104.25,0,0,0
49.5,-104.25,0,0,0
50.75,-125.75,85994.40831218273,21022.56503807101,74473.35025380709
49.25,-104.25,0,0,0
54,-104,0,0,0
53.75,-104,0,0,0
53.5,-104,0,0,0
53.25,-104,0,0,0
53,-104,0,0,0
50.5,-125.75,96762.34196164047,64033.06424450338,47098.228910026446
52.75,-104,0,0,0
52.5,-104,0,0,0
52.25,-104,0,0,0
52,-104,0,0,0
51.75,-104,0,0,0
51.5,-104,0,0,0
51.25,-104,0,0,0
51,-104,0,0,0
50.75,-104,0,0,0
50.5,-104,0,0,0
50.25,-125.75,107581.83465189875,80439.9992088608,40906.62341772153
50.25,-104,0,0,0
50,-104,0,0,0
49.75,-104,0,0,0
49.5,-104,0,0,0
49.25,-104,0,0,0
54,-103.75,0,0,0
50,-125.75,104026.47555892379,54821.190349879995,67297.52254641909
53.75,-103.75,0,0,0
53.5,-103.75,0,0,0
53.25,-103.75,0,0,0
53,-103.75,0,0,0
52.75,-103.75,0,0,0
52.5,-103.75,0,0,0
52.25,-103.75,0,0,0
52,-103.75,0,0,0
51.75,-103.75,0,0,0
51.5,-103.75,0,0,0
49.75,-125.75,80892.59021329982,31499.64918444161,72908.95131744035
51.25,-103.75,0,0,0
51,-103.75,0,0,0
50.75,-103.75,0,0,0
50.5,-103.75,0,0,0
50.25,-103.75,0,0,0
50,-103.75,0,0,0
49.75,-103.75,0,0,0
49.5,-103.75,0,0,0
49.25,-103.75,0,0,0
49.5,-125.75,80039.36568651884,40058.439073012734,74411.96112633939
54,-103.5,0,0,0
53.75,-103.5,0,0,0
53.5,-103.5,0,0,0
53.25,-103.5,0,0,0
53,-103.5,0,0,0
52.75,-103.5,0,0,0
52.5,-103.5,0,0,0
49.25,-125.75,100032.08919816537,38782.70599399024,90717.12003795669
52.25,-103.5,0,0,0
52,-103.5,0,0,0
51.75,-103.5,0,0,0
51.5,-103.5,0,0,0
51.25,-103.5,0,0,0
51,-103.5,0,0,0
50.75,-103.5,0,0,0
50.5,-103.5,0,0,0
50.25,-103.5,0,0,0
50,-103.5,0,0,0
49,-125.75,16779.652491998124,4827.023319615913,13906.424325560067
49.75,-103.5,0,0,0
49.5,-103.5,0,0,0
49.25,-103.5,0,0,0
54,-103.25,0,0,0
53.75,-103.25,0,0,0
53.5,-103.25,0,0,0
53.25,-103.25,0,0,0
53,-103.25,0,0,0
52.75,-103.25,0,0,0
52.5,-103.25,0,0,0
52.25,-103.25,0,0,0
52,-103.25,0,0,0
51.75,-103.25,0,0,0
51.5,-103.25,0,0,0
51.25,-103.25,0,0,0
51,-103.25,0,0,0
50.75,-103.25,0,0,0
50.5,-103.25,0,0,0
50.25,-103.25,0,0,0
50,-103.25,0,0,0
49.75,-103.25,0,0,0
49.5,-103.25,0,0,0
49.25,-103.25,0,0,0
54,-103,0,0,0
53.75,-103,0,0,0
53.5,-103,0,0,0
53.25,-103,0,0,0
53,-103,0,0,0
52.75,-103,0,0,0
52.5,-103,0,0,0
52.25,-103,0,0,0
52,-103,0,0,0
54,-125.5,12565.80382436262,1389.1041076487259,11272.5
51.75,-103,0,0,0
51.5,-103,0,0,0
51.25,-103,0,0,0
51,-103,0,0,0
50.75,-103,0,0,0
50.5,-103,0,0,0
50.25,-103,0,0,0
50,-103,0,0,0
49.75,-103,0,0,0
49.5,-103,0,0,0
53.75,-125.5,10265.073938712398,908.5546809108799,9420.277481023335
49.25,-103,0,0,0
54,-102.75,0,0,0
53.75,-102.75,0,0,0
53.5,-102.75,0,0,0
53.25,-102.75,0,0,0
53,-102.75,0,0,0
53.5,-125.5,6127.231756662479,1464.1696665271388,4726.721640853917
52.75,-102.75,0,0,0
52.5,-102.75,0,0,0
52.25,-102.75,0,0,0
52,-102.75,0,0,0
51.75,-102.75,0,0,0
51.5,-102.75,0,0,0
51.25,-102.75,0,0,0
51,-102.75,0,0,0
50.75,-102.75,0,0,0
50.5,-102.75,0,0,0
53.25,-125.5,906.2415465631929,397.4743625277159,524.6661585365857
50.25,-102.75,0,0,0
50,-102.75,0,0,0
49.75,-102.75,0,0,0
49.5,-102.75,0,0,0
49.25,-102.75,0,0,0
54,-102.5,0,0,0
53,-125.5,1476.0903713892733,158.71939477303965,1317.3709766162347
53.75,-102.5,0,0,0
53.5,-102.5,0,0,0
53.25,-102.5,0,0,0
53,-102.5,0,0,0
52.75,-102.5,0,0,0
52.5,-102.5,0,0,0
52.25,-102.5,0,0,0
52,-102.5,0,0,0
51.75,-102.5,0,0,0
51.5,-102.5,0,0,0
52.75,-125.5,4484.7944831353225,586.3512221767033,3930.137921616823
51.25,-102.5,0,0,0
51,-102.5,0,0,0
50.75,-102.5,0,0,0
50.5,-102.5,0,0,0
50.25,-102.5,0,0,0
50,-102.5,0,0,0
49.75,-102.5,0,0,0
49.5,-102.5,0,0,0
49.25,-102.5,0,0,0
52.5,-125.5,1945.6606126321487,1360.3805909460602,585.2800216860933
54,-102.25,0,0,0
53.75,-102.25,0,0,0
53.5,-102.25,0,0,0
53.25,-102.25,0,0,0
53,-102.25,0,0,0
52.75,-102.25,0,0,0
52.5,-102.25,0,0,0
52.25,-125.5,16626.303258820368,1137.9218960409369,15535.794775114455
52.25,-102.25,0,0,0
52,-102.25,0,0,0
51.75,-102.25,0,0,0
51.5,-102.25,0,0,0
51.25,-102.25,0,0,0
51,-102.25,0,0,0
50.75,-102.25,0,0,0
50.5,-102.25,0,0,0
50.25,-102.25,0,0,0
50,-102.25,0,0,0
52,-125.5,17082.797914995994,536.302058273189,16830.42047580855
49.75,-102.25,0,0,0
49.5,-102.25,0,0,0
49.25,-102.25,0,0,0
54,-102,0,0,0
53.75,-102,0,0,0
53.5,-102,0,0,0
54,-127.75,49706.26593033132,63.848768054375256,49706.26593033132
51.75,-125.5,50246.099017785986,29407.35638439076,30446.930846827712
53.25,-102,0,0,0
53,-102,0,0,0
52.75,-102,0,0,0
52.5,-102,0,0,0
52.25,-102,0,0,0
52,-102,0,0,0
51.75,-102,0,0,0
51.5,-102,0,0,0
51.25,-102,0,0,0
51,-102,0,0,0
51.5,-125.5,41015.0710425728,17456.567813365007,34189.71029392386
50.75,-102,0,0,0
50.5,-102,0,0,0
50.25,-102,0,0,0
50,-102,0,0,0
49.75,-102,0,0,0
49.5,-102,0,0,0
49.25,-102,0,0,0
51.25,-125.5,37100.3265306123,12492.326530612194,33427.959183673425
54,-101.75,0,0,0
53.75,-101.75,0,0,0
53.5,-101.75,0,0,0
53.25,-101.75,0,0,0
53,-101.75,0,0,0
52.75,-101.75,0,0,0
52.5,-101.75,0,0,0
52.25,-101.75,0,0,0
52,-101.75,0,0,0
51,-125.5,68665.19204012293,20312.7209189452,62343.07717197868
51.75,-101.75,0,0,0
51.5,-101.75,0,0,0
51.25,-101.75,0,0,0
51,-101.75,0,0,0
50.75,-101.75,0,0,0
50.5,-101.75,0,0,0
50.25,-101.75,0,0,0
50,-101.75,0,0,0
49.75,-101.75,0,0,0
49.5,-101.75,0,0,0
50.75,-125.5,90600.50722623676,21146.29655364091,82950.77126181211
49.25,-101.75,0,0,0
54,-101.5,0,0,0
53.75,-101.5,0,0,0
53.5,-101.5,0,0,0
53.25,-101.5,0,0,0
53,-101.5,0,0,0
50.5,-125.5,102897.95599135273,69790.67510809137,54413.38773934531
52.75,-101.5,0,0,0
