elev2,lng,lat,lon
981,-121.35,50.5,-121.35
1348,-121.325,50.5,-121.325
503,-121.3,50.5,-121.3
360,-121.275,50.5,-121.275
655,-121.25,50.5,-121.25
1027,-121.225,50.5,-121.225
1303,-121.2,50.5,-121.2
1393,-121.175,50.5,-121.175
1523,-121.15,50.5,-121.15
1509,-121.125,50.5,-121.125
1481,-121.1,50.5,-121.1
1368,-121.075,50.5,-121.075
1235,-121.05,50.5,-121.05
1303,-121.025,50.5,-121.025
1408,-121,50.5,-121
1548,-120.975,50.5,-120.975
1453,-120.95,50.5,-120.95
1364,-120.925,50.5,-120.925
1341,-120.9,50.5,-120.9
1211,-120.875,50.5,-120.875
1071,-120.85,50.5,-120.85
1078,-120.825,50.5,-120.825
1132,-120.8,50.5,-120.8
1178,-120.775,50.5,-120.775
1229,-120.75,50.5,-120.75
1361,-120.725,50.5,-120.725
1373,-120.7,50.5,-120.7
1493,-120.675,50.5,-120.675
1509,-120.65,50.5,-120.65
1573,-120.625,50.5,-120.625
1556,-120.6,50.5,-120.6
1473,-120.575,50.5,-120.575
1415,-120.55,50.5,-120.55
1433,-120.525,50.5,-120.525
1366,-120.5,50.5,-120.5
1394,-120.475,50.5,-120.475
1387,-120.45,50.5,-120.45
1339,-120.425,50.5,-120.425
1291,-120.4,50.5,-120.4
1255,-120.375,50.5,-120.375
1172,-120.35,50.5,-120.35
1049,-120.325,50.5,-120.325
1073,-120.3,50.5,-120.3
896,-120.275,50.5,-120.275
897,-120.25,50.5,-120.25
942,-120.225,50.5,-120.225
1134,-120.2,50.5,-120.2
1101,-120.175,50.5,-120.175
1090,-120.15,50.5,-120.15
1190,-120.125,50.5,-120.125
1245,-120.1,50.5,-120.1
1178,-120.075,50.5,-120.075
1226,-120.05,50.5,-120.05
1321,-120.025,50.5,-120.025
1617,-120,50.5,-120
1668,-119.975,50.5,-119.975
1559,-119.95,50.5,-119.95
1463,-119.925,50.5,-119.925
1215,-119.9,50.5,-119.9
978,-119.875,50.5,-119.875
943,-119.85,50.5,-119.85
886,-119.825,50.5,-119.825
1030,-119.8,50.5,-119.8
898,-119.775,50.5,-119.775
1074,-119.75,50.5,-119.75
1145,-119.725,50.5,-119.725
1178,-119.7,50.5,-119.7
1280,-119.675,50.5,-119.675
1183,-119.65,50.5,-119.65
1045,-119.625,50.5,-119.625
712,-119.6,50.5,-119.6
597,-119.575,50.5,-119.575
607,-119.55,50.5,-119.55
742,-119.525,50.5,-119.525
875,-119.5,50.5,-119.5
1371,-119.475,50.5,-119.475
1444,-119.45,50.5,-119.45
1161,-119.425,50.5,-119.425
1054,-119.4,50.5,-119.4
669,-119.375,50.5,-119.375
461,-119.35,50.5,-119.35
683,-119.325,50.5,-119.325
638,-119.3,50.5,-119.3
530,-119.275,50.5,-119.275
539,-119.25,50.5,-119.25
555,-119.225,50.5,-119.225
503,-119.2,50.5,-119.2
517,-119.175,50.5,-119.175
499,-119.15,50.5,-119.15
354,-119.125,50.5,-119.125
403,-119.1,50.5,-119.1
1042,-119.075,50.5,-119.075
1161,-119.05,50.5,-119.05
1223,-119.025,50.5,-119.025
870,-119,50.5,-119
762,-118.975,50.5,-118.975
1041,-118.95,50.5,-118.95
1216,-118.925,50.5,-118.925
1105,-118.9,50.5,-118.9
1154,-118.875,50.5,-118.875
1519,-118.85,50.5,-118.85
1541,-118.825,50.5,-118.825
1381,-118.8,50.5,-118.8
1343,-118.775,50.5,-118.775
486,-118.75,50.5,-118.75
386,-118.725,50.5,-118.725
790,-118.7,50.5,-118.7
1590,-118.675,50.5,-118.675
1784,-118.65,50.5,-118.65
1607,-118.625,50.5,-118.625
1832,-118.6,50.5,-118.6
1717,-118.575,50.5,-118.575
1590,-118.55,50.5,-118.55
1536,-118.525,50.5,-118.525
1563,-118.5,50.5,-118.5
778,-123,50.525,-123
1302,-122.975,50.525,-122.975
1734,-122.95,50.525,-122.95
2002,-122.925,50.525,-122.925
1823,-122.9,50.525,-122.9
1606,-122.875,50.525,-122.875
1359,-122.85,50.525,-122.85
1277,-122.825,50.525,-122.825
1350,-122.8,50.525,-122.8
1378,-122.775,50.525,-122.775
802,-122.75,50.525,-122.75
1064,-122.725,50.525,-122.725
631,-122.7,50.525,-122.7
1386,-122.675,50.525,-122.675
1914,-122.65,50.525,-122.65
1876,-122.625,50.525,-122.625
1824,-122.6,50.525,-122.6
1791,-122.575,50.525,-122.575
1280,-122.55,50.525,-122.55
733,-122.525,50.525,-122.525
388,-122.5,50.525,-122.5
443,-122.475,50.525,-122.475
628,-122.45,50.525,-122.45
1062,-122.425,50.525,-122.425
1717,-122.4,50.525,-122.4
2171,-122.375,50.525,-122.375
2194,-122.35,50.525,-122.35
1898,-122.325,50.525,-122.325
2421,-122.3,50.525,-122.3
2146,-122.275,50.525,-122.275
2393,-122.25,50.525,-122.25
2272,-122.225,50.525,-122.225
2163,-122.2,50.525,-122.2
1259,-122.175,50.525,-122.175
1094,-122.15,50.525,-122.15
1286,-122.125,50.525,-122.125
1565,-122.1,50.525,-122.1
1673,-122.075,50.525,-122.075
1597,-122.05,50.525,-122.05
2337,-122.025,50.525,-122.025
2350,-122,50.525,-122
2268,-121.975,50.525,-121.975
2169,-121.95,50.525,-121.95
2176,-121.925,50.525,-121.925
1604,-121.9,50.525,-121.9
1447,-121.875,50.525,-121.875
883,-121.85,50.525,-121.85
1106,-121.825,50.525,-121.825
958,-121.8,50.525,-121.8
342,-121.775,50.525,-121.775
232,-121.75,50.525,-121.75
669,-121.725,50.525,-121.725
1086,-121.7,50.525,-121.7
1103,-121.675,50.525,-121.675
1024,-121.65,50.525,-121.65
1582,-121.625,50.525,-121.625
1616,-121.6,50.525,-121.6
2121,-121.575,50.525,-121.575
1916,-121.55,50.525,-121.55
1352,-121.525,50.525,-121.525
1857,-121.5,50.525,-121.5
1557,-121.475,50.525,-121.475
1395,-121.45,50.525,-121.45
1224,-121.425,50.525,-121.425
1017,-121.4,50.525,-121.4
1134,-121.375,50.525,-121.375
1445,-121.35,50.525,-121.35
814,-121.325,50.525,-121.325
633,-121.3,50.525,-121.3
363,-121.275,50.525,-121.275
1098,-121.25,50.525,-121.25
1067,-121.225,50.525,-121.225
1217,-121.2,50.525,-121.2
1317,-121.175,50.525,-121.175
1454,-121.15,50.525,-121.15
1472,-121.125,50.525,-121.125
1348,-121.1,50.525,-121.1
1232,-121.075,50.525,-121.075
1446,-121.05,50.525,-121.05
1566,-121.025,50.525,-121.025
1479,-121,50.525,-121
1481,-120.975,50.525,-120.975
1432,-120.95,50.525,-120.95
1397,-120.925,50.525,-120.925
1330,-120.9,50.525,-120.9
1159,-120.875,50.525,-120.875
1152,-120.85,50.525,-120.85
1214,-120.825,50.525,-120.825
1297,-120.8,50.525,-120.8
1414,-120.775,50.525,-120.775
1529,-120.75,50.525,-120.75
1469,-120.725,50.525,-120.725
1541,-120.7,50.525,-120.7
1511,-120.675,50.525,-120.675
1469,-120.65,50.525,-120.65
1586,-120.625,50.525,-120.625
1716,-120.6,50.525,-120.6
1665,-120.575,50.525,-120.575
1539,-120.55,50.525,-120.55
1437,-120.525,50.525,-120.525
1420,-120.5,50.525,-120.5
1317,-120.475,50.525,-120.475
1329,-120.45,50.525,-120.45
1378,-120.425,50.525,-120.425
1408,-120.4,50.525,-120.4
1251,-120.375,50.525,-120.375
1201,-120.35,50.525,-120.35
1102,-120.325,50.525,-120.325
1059,-120.3,50.525,-120.3
941,-120.275,50.525,-120.275
692,-120.25,50.525,-120.25
1116,-120.225,50.525,-120.225
992,-120.2,50.525,-120.2
1227,-120.175,50.525,-120.175
1203,-120.15,50.525,-120.15
1133,-120.125,50.525,-120.125
1225,-120.1,50.525,-120.1
1137,-120.075,50.525,-120.075
1211,-120.05,50.525,-120.05
1267,-120.025,50.525,-120.025
1489,-120,50.525,-120
1415,-119.975,50.525,-119.975
1315,-119.95,50.525,-119.95
1358,-119.925,50.525,-119.925
1289,-119.9,50.525,-119.9
1095,-119.875,50.525,-119.875
706,-119.85,50.525,-119.85
845,-119.825,50.525,-119.825
993,-119.8,50.525,-119.8
1104,-119.775,50.525,-119.775
1144,-119.75,50.525,-119.75
1136,-119.725,50.525,-119.725
1246,-119.7,50.525,-119.7
1353,-119.675,50.525,-119.675
1585,-119.65,50.525,-119.65
1565,-119.625,50.525,-119.625
998,-119.6,50.525,-119.6
958,-119.575,50.525,-119.575
1512,-119.55,50.525,-119.55
1571,-119.525,50.525,-119.525
1493,-119.5,50.525,-119.5
1563,-119.475,50.525,-119.475
1503,-119.45,50.525,-119.45
1185,-119.425,50.525,-119.425
847,-119.4,50.525,-119.4
566,-119.375,50.525,-119.375
432,-119.35,50.525,-119.35
1002,-119.325,50.525,-119.325
1215,-119.3,50.525,-119.3
1172,-119.275,50.525,-119.275
868,-119.25,50.525,-119.25
544,-119.225,50.525,-119.225
528,-119.2,50.525,-119.2
511,-119.175,50.525,-119.175
465,-119.15,50.525,-119.15
369,-119.125,50.525,-119.125
412,-119.1,50.525,-119.1
835,-119.075,50.525,-119.075
1278,-119.05,50.525,-119.05
1230,-119.025,50.525,-119.025
592,-119,50.525,-119
469,-118.975,50.525,-118.975
549,-118.95,50.525,-118.95
532,-118.925,50.525,-118.925
551,-118.9,50.525,-118.9
661,-118.875,50.525,-118.875
750,-118.85,50.525,-118.85
1118,-118.825,50.525,-118.825
1123,-118.8,50.525,-118.8
1099,-118.775,50.525,-118.775
386,-118.75,50.525,-118.75
386,-118.725,50.525,-118.725
881,-118.7,50.525,-118.7
1538,-118.675,50.525,-118.675
1782,-118.65,50.525,-118.65
1914,-118.625,50.525,-118.625
1839,-118.6,50.525,-118.6
1927,-118.575,50.525,-118.575
1868,-118.55,50.525,-118.55
1837,-118.525,50.525,-118.525
1739,-118.5,50.525,-118.5
1715,-123,50.55,-123
1785,-122.975,50.55,-122.975
2301,-122.95,50.55,-122.95
2227,-122.925,50.55,-122.925
1860,-122.9,50.55,-122.9
2029,-122.875,50.55,-122.875
1915,-122.85,50.55,-122.85
1377,-122.825,50.55,-122.825
1222,-122.8,50.55,-122.8
1938,-122.775,50.55,-122.775
1783,-122.75,50.55,-122.75
1538,-122.725,50.55,-122.725
783,-122.7,50.55,-122.7
631,-122.675,50.55,-122.675
1496,-122.65,50.55,-122.65
1393,-122.625,50.55,-122.625
1102,-122.6,50.55,-122.6
878,-122.575,50.55,-122.575
727,-122.55,50.55,-122.55
926,-122.525,50.55,-122.525
730,-122.5,50.55,-122.5
265,-122.475,50.55,-122.475
571,-122.45,50.55,-122.45
1473,-122.425,50.55,-122.425
1816,-122.4,50.55,-122.4
1920,-122.375,50.55,-122.375
1641,-122.35,50.55,-122.35
2383,-122.325,50.55,-122.325
2376,-122.3,50.55,-122.3
2068,-122.275,50.55,-122.275
1591,-122.25,50.55,-122.25
2396,-122.225,50.55,-122.225
2258,-122.2,50.55,-122.2
1875,-122.175,50.55,-122.175
1951,-122.15,50.55,-122.15
1349,-122.125,50.55,-122.125
984,-122.1,50.55,-122.1
1886,-122.075,50.55,-122.075
1989,-122.05,50.55,-122.05
1884,-122.025,50.55,-122.025
2018,-122,50.55,-122
2252,-121.975,50.55,-121.975
2193,-121.95,50.55,-121.95
2045,-121.925,50.55,-121.925
2268,-121.9,50.55,-121.9
1785,-121.875,50.55,-121.875
1058,-121.85,50.55,-121.85
699,-121.825,50.55,-121.825
191,-121.8,50.55,-121.8
568,-121.775,50.55,-121.775
665,-121.75,50.55,-121.75
908,-121.725,50.55,-121.725
1584,-121.7,50.55,-121.7
1491,-121.675,50.55,-121.675
1802,-121.65,50.55,-121.65
1847,-121.625,50.55,-121.625
1845,-121.6,50.55,-121.6
1732,-121.575,50.55,-121.575
1635,-121.55,50.55,-121.55
1622,-121.525,50.55,-121.525
1879,-121.5,50.55,-121.5
1823,-121.475,50.55,-121.475
1510,-121.45,50.55,-121.45
1174,-121.425,50.55,-121.425
1129,-121.4,50.55,-121.4
1268,-121.375,50.55,-121.375
886,-121.35,50.55,-121.35
685,-121.325,50.55,-121.325
443,-121.3,50.55,-121.3
451,-121.275,50.55,-121.275
730,-121.25,50.55,-121.25
1020,-121.225,50.55,-121.225
1078,-121.2,50.55,-121.2
1214,-121.175,50.55,-121.175
1243,-121.15,50.55,-121.15
1221,-121.125,50.55,-121.125
1281,-121.1,50.55,-121.1
1428,-121.075,50.55,-121.075
1626,-121.05,50.55,-121.05
1871,-121.025,50.55,-121.025
1688,-121,50.55,-121
1652,-120.975,50.55,-120.975
1477,-120.95,50.55,-120.95
1356,-120.925,50.55,-120.925
1209,-120.9,50.55,-120.9
1123,-120.875,50.55,-120.875
1181,-120.85,50.55,-120.85
1232,-120.825,50.55,-120.825
1268,-120.8,50.55,-120.8
1410,-120.775,50.55,-120.775
1469,-120.75,50.55,-120.75
1566,-120.725,50.55,-120.725
1607,-120.7,50.55,-120.7
1563,-120.675,50.55,-120.675
1566,-120.65,50.55,-120.65
1489,-120.625,50.55,-120.625
1680,-120.6,50.55,-120.6
1822,-120.575,50.55,-120.575
1661,-120.55,50.55,-120.55
1499,-120.525,50.55,-120.525
1435,-120.5,50.55,-120.5
1331,-120.475,50.55,-120.475
1262,-120.45,50.55,-120.45
1210,-120.425,50.55,-120.425
1172,-120.4,50.55,-120.4
1129,-120.375,50.55,-120.375
1076,-120.35,50.55,-120.35
1057,-120.325,50.55,-120.325
1037,-120.3,50.55,-120.3
883,-120.275,50.55,-120.275
796,-120.25,50.55,-120.25
819,-120.225,50.55,-120.225
992,-120.2,50.55,-120.2
1070,-120.175,50.55,-120.175
1039,-120.15,50.55,-120.15
1061,-120.125,50.55,-120.125
1077,-120.1,50.55,-120.1
1056,-120.075,50.55,-120.075
1094,-120.05,50.55,-120.05
1135,-120.025,50.55,-120.025
1117,-120,50.55,-120
1066,-119.975,50.55,-119.975
1153,-119.95,50.55,-119.95
1183,-119.925,50.55,-119.925
873,-119.9,50.55,-119.9
662,-119.875,50.55,-119.875
965,-119.85,50.55,-119.85
1088,-119.825,50.55,-119.825
1104,-119.8,50.55,-119.8
1153,-119.775,50.55,-119.775
1042,-119.75,50.55,-119.75
882,-119.725,50.55,-119.725
988,-119.7,50.55,-119.7
1057,-119.675,50.55,-119.675
1169,-119.65,50.55,-119.65
785,-119.625,50.55,-119.625
798,-119.6,50.55,-119.6
1222,-119.575,50.55,-119.575
1594,-119.55,50.55,-119.55
1534,-119.525,50.55,-119.525
1488,-119.5,50.55,-119.5
1559,-119.475,50.55,-119.475
1583,-119.45,50.55,-119.45
1336,-119.425,50.55,-119.425
820,-119.4,50.55,-119.4
580,-119.375,50.55,-119.375
394,-119.35,50.55,-119.35
1084,-119.325,50.55,-119.325
1237,-119.3,50.55,-119.3
1133,-119.275,50.55,-119.275
743,-119.25,50.55,-119.25
537,-119.225,50.55,-119.225
661,-119.2,50.55,-119.2
695,-119.175,50.55,-119.175
454,-119.15,50.55,-119.15
355,-119.125,50.55,-119.125
354,-119.1,50.55,-119.1
399,-119.075,50.55,-119.075
495,-119.05,50.55,-119.05
362,-119.025,50.55,-119.025
383,-119,50.55,-119
490,-118.975,50.55,-118.975
484,-118.95,50.55,-118.95
457,-118.925,50.55,-118.925
363,-118.9,50.55,-118.9
542,-118.875,50.55,-118.875
745,-118.85,50.55,-118.85
770,-118.825,50.55,-118.825
953,-118.8,50.55,-118.8
971,-118.775,50.55,-118.775
386,-118.75,50.55,-118.75
386,-118.725,50.55,-118.725
1010,-118.7,50.55,-118.7
1498,-118.675,50.55,-118.675
1720,-118.65,50.55,-118.65
1811,-118.625,50.55,-118.625
1839,-118.6,50.55,-118.6
1854,-118.575,50.55,-118.575
1901,-118.55,50.55,-118.55
1989,-118.525,50.55,-118.525
2016,-118.5,50.55,-118.5
1854,-123,50.575,-123
1707,-122.975,50.575,-122.975
1981,-122.95,50.575,-122.95
2075,-122.925,50.575,-122.925
1461,-122.9,50.575,-122.9
1318,-122.875,50.575,-122.875
1854,-122.85,50.575,-122.85
2078,-122.825,50.575,-122.825
2174,-122.8,50.575,-122.8
1800,-122.775,50.575,-122.775
1427,-122.75,50.575,-122.75
1190,-122.725,50.575,-122.725
1974,-122.7,50.575,-122.7
1242,-122.675,50.575,-122.675
833,-122.65,50.575,-122.65
830,-122.625,50.575,-122.625
948,-122.6,50.575,-122.6
1314,-122.575,50.575,-122.575
1846,-122.55,50.575,-122.55
1419,-122.525,50.575,-122.525
1304,-122.5,50.575,-122.5
495,-122.475,50.575,-122.475
260,-122.45,50.575,-122.45
675,-122.425,50.575,-122.425
1006,-122.4,50.575,-122.4
1866,-122.375,50.575,-122.375
2019,-122.35,50.575,-122.35
1891,-122.325,50.575,-122.325
2198,-122.3,50.575,-122.3
1896,-122.275,50.575,-122.275
1915,-122.25,50.575,-122.25
1667,-122.225,50.575,-122.225
1892,-122.2,50.575,-122.2
1811,-122.175,50.575,-122.175
1805,-122.15,50.575,-122.15
1777,-122.125,50.575,-122.125
1118,-122.1,50.575,-122.1
1099,-122.075,50.575,-122.075
1802,-122.05,50.575,-122.05
1478,-122.025,50.575,-122.025
1746,-122,50.575,-122
2529,-121.975,50.575,-121.975
2050,-121.95,50.575,-121.95
1992,-121.925,50.575,-121.925
1364,-121.9,50.575,-121.9
1062,-121.875,50.575,-121.875
516,-121.85,50.575,-121.85
217,-121.825,50.575,-121.825
751,-121.8,50.575,-121.8
755,-121.775,50.575,-121.775
1235,-121.75,50.575,-121.75
1353,-121.725,50.575,-121.725
1867,-121.7,50.575,-121.7
1925,-121.675,50.575,-121.675
1996,-121.65,50.575,-121.65
1620,-121.625,50.575,-121.625
1459,-121.6,50.575,-121.6
1746,-121.575,50.575,-121.575
1625,-121.55,50.575,-121.55
1720,-121.525,50.575,-121.525
1831,-121.5,50.575,-121.5
1626,-121.475,50.575,-121.475
1379,-121.45,50.575,-121.45
1498,-121.425,50.575,-121.425
1252,-121.4,50.575,-121.4
1132,-121.375,50.575,-121.375
690,-121.35,50.575,-121.35
580,-121.325,50.575,-121.325
261,-121.3,50.575,-121.3
608,-121.275,50.575,-121.275
1005,-121.25,50.575,-121.25
1267,-121.225,50.575,-121.225
1369,-121.2,50.575,-121.2
1336,-121.175,50.575,-121.175
1358,-121.15,50.575,-121.15
1408,-121.125,50.575,-121.125
1555,-121.1,50.575,-121.1
1635,-121.075,50.575,-121.075
1872,-121.05,50.575,-121.05
1890,-121.025,50.575,-121.025
1758,-121,50.575,-121
1549,-120.975,50.575,-120.975
1452,-120.95,50.575,-120.95
1308,-120.925,50.575,-120.925
1195,-120.9,50.575,-120.9
1134,-120.875,50.575,-120.875
1213,-120.85,50.575,-120.85
1205,-120.825,50.575,-120.825
1287,-120.8,50.575,-120.8
1484,-120.775,50.575,-120.775
1541,-120.75,50.575,-120.75
1605,-120.725,50.575,-120.725
1570,-120.7,50.575,-120.7
1612,-120.675,50.575,-120.675
1564,-120.65,50.575,-120.65
1464,-120.625,50.575,-120.625
1451,-120.6,50.575,-120.6
1518,-120.575,50.575,-120.575
1464,-120.55,50.575,-120.55
1391,-120.525,50.575,-120.525
1259,-120.5,50.575,-120.5
1217,-120.475,50.575,-120.475
1098,-120.45,50.575,-120.45
1106,-120.425,50.575,-120.425
1046,-120.4,50.575,-120.4
1086,-120.375,50.575,-120.375
1032,-120.35,50.575,-120.35
1005,-120.325,50.575,-120.325
921,-120.3,50.575,-120.3
967,-120.275,50.575,-120.275
933,-120.25,50.575,-120.25
961,-120.225,50.575,-120.225
750,-120.2,50.575,-120.2
1014,-120.175,50.575,-120.175
1065,-120.15,50.575,-120.15
1143,-120.125,50.575,-120.125
1058,-120.1,50.575,-120.1
1105,-120.075,50.575,-120.075
1103,-120.05,50.575,-120.05
1017,-120.025,50.575,-120.025
968,-120,50.575,-120
940,-119.975,50.575,-119.975
957,-119.95,50.575,-119.95
921,-119.925,50.575,-119.925
762,-119.9,50.575,-119.9
844,-119.875,50.575,-119.875
1072,-119.85,50.575,-119.85
1290,-119.825,50.575,-119.825
1274,-119.8,50.575,-119.8
1214,-119.775,50.575,-119.775
1234,-119.75,50.575,-119.75
1108,-119.725,50.575,-119.725
960,-119.7,50.575,-119.7
862,-119.675,50.575,-119.675
829,-119.65,50.575,-119.65
902,-119.625,50.575,-119.625
989,-119.6,50.575,-119.6
1432,-119.575,50.575,-119.575
1343,-119.55,50.575,-119.55
1350,-119.525,50.575,-119.525
1388,-119.5,50.575,-119.5
1585,-119.475,50.575,-119.475
1580,-119.45,50.575,-119.45
1222,-119.425,50.575,-119.425
830,-119.4,50.575,-119.4
623,-119.375,50.575,-119.375
382,-119.35,50.575,-119.35
990,-119.325,50.575,-119.325
1084,-119.3,50.575,-119.3
1093,-119.275,50.575,-119.275
694,-119.25,50.575,-119.25
590,-119.225,50.575,-119.225
660,-119.2,50.575,-119.2
669,-119.175,50.575,-119.175
357,-119.15,50.575,-119.15
353,-119.125,50.575,-119.125
528,-119.1,50.575,-119.1
972,-119.075,50.575,-119.075
734,-119.05,50.575,-119.05
836,-119.025,50.575,-119.025
893,-119,50.575,-119
938,-118.975,50.575,-118.975
1184,-118.95,50.575,-118.95
1069,-118.925,50.575,-118.925
644,-118.9,50.575,-118.9
488,-118.875,50.575,-118.875
963,-118.85,50.575,-118.85
649,-118.825,50.575,-118.825
736,-118.8,50.575,-118.8
930,-118.775,50.575,-118.775
520,-118.75,50.575,-118.75
386,-118.725,50.575,-118.725
536,-118.7,50.575,-118.7
1159,-118.675,50.575,-118.675
1764,-118.65,50.575,-118.65
1749,-118.625,50.575,-118.625
1729,-118.6,50.575,-118.6
1717,-118.575,50.575,-118.575
1840,-118.55,50.575,-118.55
1812,-118.525,50.575,-118.525
1586,-118.5,50.575,-118.5
1922,-123,50.6,-123
1443,-122.975,50.6,-122.975
1772,-122.95,50.6,-122.95
2118,-122.925,50.6,-122.925
1723,-122.9,50.6,-122.9
1933,-122.875,50.6,-122.875
1937,-122.85,50.6,-122.85
2137,-122.825,50.6,-122.825
1566,-122.8,50.6,-122.8
1419,-122.775,50.6,-122.775
1216,-122.75,50.6,-122.75
2082,-122.725,50.6,-122.725
2011,-122.7,50.6,-122.7
1535,-122.675,50.6,-122.675
1166,-122.65,50.6,-122.65
1835,-122.625,50.6,-122.625
1799,-122.6,50.6,-122.6
2009,-122.575,50.6,-122.575
1748,-122.55,50.6,-122.55
1968,-122.525,50.6,-122.525
1847,-122.5,50.6,-122.5
1195,-122.475,50.6,-122.475
634,-122.45,50.6,-122.45
260,-122.425,50.6,-122.425
891,-122.4,50.6,-122.4
1748,-122.375,50.6,-122.375
1544,-122.35,50.6,-122.35
2164,-122.325,50.6,-122.325
2190,-122.3,50.6,-122.3
2492,-122.275,50.6,-122.275
2205,-122.25,50.6,-122.25
1803,-122.225,50.6,-122.225
2216,-122.2,50.6,-122.2
1668,-122.175,50.6,-122.175
1845,-122.15,50.6,-122.15
1650,-122.125,50.6,-122.125
656,-122.1,50.6,-122.1
1582,-122.075,50.6,-122.075
1589,-122.05,50.6,-122.05
1475,-122.025,50.6,-122.025
2196,-122,50.6,-122
2322,-121.975,50.6,-121.975
2562,-121.95,50.6,-121.95
1616,-121.925,50.6,-121.925
1458,-121.9,50.6,-121.9
516,-121.875,50.6,-121.875
182,-121.85,50.6,-121.85
893,-121.825,50.6,-121.825
903,-121.8,50.6,-121.8
1312,-121.775,50.6,-121.775
1544,-121.75,50.6,-121.75
2017,-121.725,50.6,-121.725
2106,-121.7,50.6,-121.7
2069,-121.675,50.6,-121.675
1862,-121.65,50.6,-121.65
1574,-121.625,50.6,-121.625
1421,-121.6,50.6,-121.6
1238,-121.575,50.6,-121.575
1324,-121.55,50.6,-121.55
1392,-121.525,50.6,-121.525
1412,-121.5,50.6,-121.5
1654,-121.475,50.6,-121.475
1644,-121.45,50.6,-121.45
1388,-121.425,50.6,-121.425
1115,-121.4,50.6,-121.4
743,-121.375,50.6,-121.375
666,-121.35,50.6,-121.35
473,-121.325,50.6,-121.325
305,-121.3,50.6,-121.3
969,-121.275,50.6,-121.275
1287,-121.25,50.6,-121.25
1431,-121.225,50.6,-121.225
1518,-121.2,50.6,-121.2
1542,-121.175,50.6,-121.175
1589,-121.15,50.6,-121.15
1614,-121.125,50.6,-121.125
1701,-121.1,50.6,-121.1
1882,-121.075,50.6,-121.075
1834,-121.05,50.6,-121.05
1666,-121.025,50.6,-121.025
1644,-121,50.6,-121
1408,-120.975,50.6,-120.975
1325,-120.95,50.6,-120.95
1241,-120.925,50.6,-120.925
1160,-120.9,50.6,-120.9
1156,-120.875,50.6,-120.875
1164,-120.85,50.6,-120.85
1198,-120.825,50.6,-120.825
1236,-120.8,50.6,-120.8
1368,-120.775,50.6,-120.775
1402,-120.75,50.6,-120.75
1484,-120.725,50.6,-120.725
1529,-120.7,50.6,-120.7
1634,-120.675,50.6,-120.675
1646,-120.65,50.6,-120.65
1569,-120.625,50.6,-120.625
1458,-120.6,50.6,-120.6
1294,-120.575,50.6,-120.575
1186,-120.55,50.6,-120.55
1104,-120.525,50.6,-120.525
1026,-120.5,50.6,-120.5
979,-120.475,50.6,-120.475
937,-120.45,50.6,-120.45
963,-120.425,50.6,-120.425
940,-120.4,50.6,-120.4
941,-120.375,50.6,-120.375
898,-120.35,50.6,-120.35
888,-120.325,50.6,-120.325
899,-120.3,50.6,-120.3
931,-120.275,50.6,-120.275
956,-120.25,50.6,-120.25
929,-120.225,50.6,-120.225
857,-120.2,50.6,-120.2
828,-120.175,50.6,-120.175
896,-120.15,50.6,-120.15
793,-120.125,50.6,-120.125
991,-120.1,50.6,-120.1
1014,-120.075,50.6,-120.075
869,-120.05,50.6,-120.05
975,-120.025,50.6,-120.025
1015,-120,50.6,-120
904,-119.975,50.6,-119.975
652,-119.95,50.6,-119.95
662,-119.925,50.6,-119.925
640,-119.9,50.6,-119.9
833,-119.875,50.6,-119.875
923,-119.85,50.6,-119.85
1019,-119.825,50.6,-119.825
1060,-119.8,50.6,-119.8
1229,-119.775,50.6,-119.775
1583,-119.75,50.6,-119.75
1667,-119.725,50.6,-119.725
1259,-119.7,50.6,-119.7
884,-119.675,50.6,-119.675
916,-119.65,50.6,-119.65
1195,-119.625,50.6,-119.625
1458,-119.6,50.6,-119.6
1726,-119.575,50.6,-119.575
1657,-119.55,50.6,-119.55
1608,-119.525,50.6,-119.525
1632,-119.5,50.6,-119.5
1685,-119.475,50.6,-119.475
1665,-119.45,50.6,-119.45
1342,-119.425,50.6,-119.425
937,-119.4,50.6,-119.4
436,-119.375,50.6,-119.375
460,-119.35,50.6,-119.35
904,-119.325,50.6,-119.325
1212,-119.3,50.6,-119.3
1078,-119.275,50.6,-119.275
765,-119.25,50.6,-119.25
535,-119.225,50.6,-119.225
573,-119.2,50.6,-119.2
606,-119.175,50.6,-119.175
353,-119.15,50.6,-119.15
355,-119.125,50.6,-119.125
470,-119.1,50.6,-119.1
1202,-119.075,50.6,-119.075
1134,-119.05,50.6,-119.05
1127,-119.025,50.6,-119.025
1303,-119,50.6,-119
1549,-118.975,50.6,-118.975
1464,-118.95,50.6,-118.95
1373,-118.925,50.6,-118.925
1276,-118.9,50.6,-118.9
586,-118.875,50.6,-118.875
370,-118.85,50.6,-118.85
409,-118.825,50.6,-118.825
399,-118.8,50.6,-118.8
531,-118.775,50.6,-118.775
622,-118.75,50.6,-118.75
386,-118.725,50.6,-118.725
386,-118.7,50.6,-118.7
656,-118.675,50.6,-118.675
1148,-118.65,50.6,-118.65
1442,-118.625,50.6,-118.625
1324,-118.6,50.6,-118.6
1203,-118.575,50.6,-118.575
1419,-118.55,50.6,-118.55
1187,-118.525,50.6,-118.525
1547,-118.5,50.6,-118.5
2143,-123,50.625,-123
1690,-122.975,50.625,-122.975
1408,-122.95,50.625,-122.95
